,season,match_id,inning,batting_team,batsman,batsman_runs,balls_faced,Strike-Rate,More-Than-30,More-Than-50,More-Than-100,4s,6s,dismissal_kind,fielder
3403,2011,225,1,Kings XI Punjab,SJ Srivastava,1,1.0,100.0,0,0,0,0.0,0.0,0,0
3404,2011,225,2,Pune Warriors,AA Jhunjhunwala,0,3.0,0.0,0,0,0,0.0,0.0,caught,AC Gilchrist
3405,2011,225,2,Pune Warriors,CJ Ferguson,6,14.0,42.86,0,0,0,0.0,0.0,0,0
3406,2011,225,2,Pune Warriors,JD Ryder,15,18.0,83.33,0,0,0,3.0,0.0,caught,DJ Hussey
3407,2011,225,2,Pune Warriors,MK Pandey,28,30.0,93.33,0,0,0,3.0,0.0,bowled,0
3408,2011,225,2,Pune Warriors,MR Marsh,2,6.0,33.33,0,0,0,0.0,0.0,0,0
3409,2011,225,2,Pune Warriors,RV Uthappa,22,18.0,122.22,0,0,0,3.0,0.0,caught,SJ Srivastava
3410,2011,225,2,Pune Warriors,Yuvraj Singh,35,15.0,233.33,1,0,0,5.0,2.0,caught and bowled,0
3411,2011,226,1,Chennai Super Kings,JA Morkel,5,4.0,125.0,0,0,0,0.0,0.0,0,0
3412,2011,226,1,Chennai Super Kings,M Vijay,53,40.0,132.5,1,1,0,2.0,3.0,run out,J Botha
3413,2011,226,1,Chennai Super Kings,MEK Hussey,46,30.0,153.33,1,0,0,8.0,0.0,bowled,0
3414,2011,226,1,Chennai Super Kings,MS Dhoni,41,19.0,215.79,1,0,0,3.0,3.0,0,0
3415,2011,226,1,Chennai Super Kings,SK Raina,43,27.0,159.26,1,0,0,6.0,0.0,bowled,0
3416,2011,226,2,Rajasthan Royals,A Singh,1,2.0,50.0,0,0,0,0.0,0.0,caught and bowled,0
3417,2011,226,2,Rajasthan Royals,AL Menaria,2,5.0,40.0,0,0,0,0.0,0.0,caught,MS Dhoni
3418,2011,226,2,Rajasthan Royals,AM Rahane,52,36.0,144.44,1,1,0,7.0,0.0,caught,SK Raina
3419,2011,226,2,Rajasthan Royals,AS Raut,19,14.0,135.71,0,0,0,1.0,1.0,run out,WP Saha
3420,2011,226,2,Rajasthan Royals,DH Yagnik,3,7.0,42.86,0,0,0,0.0,0.0,bowled,0
3421,2011,226,2,Rajasthan Royals,J Botha,14,17.0,82.35,0,0,0,0.0,0.0,caught and bowled,0
3422,2011,226,2,Rajasthan Royals,LRPL Taylor,6,8.0,75.0,0,0,0,0.0,0.0,caught,WP Saha
3423,2011,226,2,Rajasthan Royals,R Dravid,20,16.0,125.0,0,0,0,2.0,0.0,caught,MS Dhoni
3424,2011,226,2,Rajasthan Royals,SK Warne,0,2.0,0.0,0,0,0,0.0,0.0,caught,DJ Bravo
3425,2011,226,2,Rajasthan Royals,SR Watson,11,10.0,110.0,0,0,0,1.0,0.0,caught,SB Jakati
3426,2011,227,1,Deccan Chargers,A Mishra,0,1.0,0.0,0,0,0,0.0,0.0,caught,B Kumar
3427,2011,227,1,Deccan Chargers,B Chipli,18,14.0,128.57,0,0,0,2.0,0.0,0,0
3428,2011,227,1,Deccan Chargers,DB Ravi Teja,30,27.0,111.11,1,0,0,4.0,0.0,bowled,0
3429,2011,227,1,Deccan Chargers,DT Christian,10,11.0,90.91,0,0,0,1.0,0.0,lbw,0
3430,2011,227,1,Deccan Chargers,DW Steyn,11,6.0,183.33,0,0,0,1.0,0.0,caught,CJ Ferguson
3431,2011,227,1,Deccan Chargers,JP Duminy,30,30.0,100.0,1,0,0,1.0,0.0,caught,R Sharma
3432,2011,227,1,Deccan Chargers,KC Sangakkara,12,13.0,92.31,0,0,0,1.0,0.0,lbw,0
3433,2011,227,1,Deccan Chargers,S Dhawan,24,17.0,141.18,0,0,0,1.0,2.0,caught,JD Ryder
3434,2011,227,1,Deccan Chargers,S Sohal,0,1.0,0.0,0,0,0,0.0,0.0,caught,RV Uthappa
3435,2011,227,2,Pune Warriors,CJ Ferguson,15,8.0,187.5,0,0,0,3.0,0.0,0,0
3436,2011,227,2,Pune Warriors,JD Ryder,35,20.0,175.0,1,0,0,5.0,2.0,bowled,0
3437,2011,227,2,Pune Warriors,MK Pandey,49,42.0,116.67,1,0,0,6.0,2.0,lbw,0
3438,2011,227,2,Pune Warriors,RV Uthappa,1,3.0,33.33,0,0,0,0.0,0.0,caught,KC Sangakkara
3439,2011,227,2,Pune Warriors,SC Ganguly,32,32.0,100.0,1,0,0,3.0,1.0,0,0
3440,2011,227,2,Pune Warriors,Yuvraj Singh,2,6.0,33.33,0,0,0,0.0,0.0,bowled,0
3441,2011,228,1,Kings XI Punjab,AC Gilchrist,28,28.0,100.0,0,0,0,2.0,1.0,caught,AT Rayudu
3442,2011,228,1,Kings XI Punjab,Bipul Sharma,6,4.0,150.0,0,0,0,0.0,0.0,0,0
3443,2011,228,1,Kings XI Punjab,DJ Hussey,0,3.0,0.0,0,0,0,0.0,0.0,caught,AC Blizzard
3444,2011,228,1,Kings XI Punjab,KD Karthik,31,24.0,129.17,1,0,0,4.0,1.0,caught,AC Blizzard
3445,2011,228,1,Kings XI Punjab,Mandeep Singh,8,5.0,160.0,0,0,0,0.0,1.0,run out,SL Malinga
3446,2011,228,1,Kings XI Punjab,P Kumar,2,2.0,100.0,0,0,0,0.0,0.0,bowled,0
3447,2011,228,1,Kings XI Punjab,PC Valthaty,14,14.0,100.0,0,0,0,3.0,0.0,caught,AC Blizzard
3448,2011,228,1,Kings XI Punjab,RJ Harris,6,4.0,150.0,0,0,0,1.0,0.0,caught,KA Pollard
3449,2011,228,1,Kings XI Punjab,SE Marsh,43,34.0,126.47,1,0,0,5.0,0.0,caught,KA Pollard
3450,2011,228,1,Kings XI Punjab,SJ Srivastava,3,2.0,150.0,0,0,0,0.0,0.0,0,0
3451,2011,228,2,Mumbai Indians,A Symonds,8,6.0,133.33,0,0,0,1.0,0.0,run out,Mandeep Singh
3452,2011,228,2,Mumbai Indians,AC Blizzard,15,10.0,150.0,0,0,0,3.0,0.0,caught,AC Gilchrist
3453,2011,228,2,Mumbai Indians,AT Rayudu,13,19.0,68.42,0,0,0,2.0,0.0,caught,Bipul Sharma
3454,2011,228,2,Mumbai Indians,DS Kulkarni,2,4.0,50.0,0,0,0,0.0,0.0,caught and bowled,0
3455,2011,228,2,Mumbai Indians,Harbhajan Singh,12,7.0,171.43,0,0,0,1.0,1.0,bowled,0
3456,2011,228,2,Mumbai Indians,KA Pollard,17,11.0,154.55,0,0,0,1.0,1.0,caught,SE Marsh
3457,2011,228,2,Mumbai Indians,MM Patel,0,1.0,0.0,0,0,0,0.0,0.0,lbw,0
3458,2011,228,2,Mumbai Indians,RG Sharma,5,5.0,100.0,0,0,0,1.0,0.0,stumped,AC Gilchrist
3459,2011,228,2,Mumbai Indians,SR Tendulkar,6,9.0,66.67,0,0,0,1.0,0.0,caught,SE Marsh
3460,2011,228,2,Mumbai Indians,TL Suman,4,5.0,80.0,0,0,0,0.0,0.0,caught,P Kumar
3461,2011,229,1,Rajasthan Royals,AL Menaria,8,6.0,133.33,0,0,0,1.0,0.0,caught,M Kaif
3462,2011,229,1,Rajasthan Royals,AM Rahane,17,10.0,170.0,0,0,0,1.0,1.0,run out,AB de Villiers
3463,2011,229,1,Rajasthan Royals,AS Raut,5,8.0,62.5,0,0,0,0.0,0.0,0,0
3464,2011,229,1,Rajasthan Royals,DH Yagnik,2,5.0,40.0,0,0,0,0.0,0.0,0,0
3465,2011,229,1,Rajasthan Royals,J Botha,19,20.0,95.0,0,0,0,1.0,0.0,caught,KB Arun Karthik
3466,2011,229,1,Rajasthan Royals,LRPL Taylor,13,13.0,100.0,0,0,0,0.0,0.0,caught,M Kaif
3467,2011,229,1,Rajasthan Royals,R Dravid,37,31.0,119.35,1,0,0,6.0,0.0,caught and bowled,0
3468,2011,229,1,Rajasthan Royals,SR Watson,34,29.0,117.24,1,0,0,3.0,2.0,caught,AB de Villiers
3469,2011,229,2,Royal Challengers Bangalore,CH Gayle,70,44.0,159.09,1,1,0,7.0,4.0,0,0
3470,2011,229,2,Royal Challengers Bangalore,TM Dilshan,38,24.0,158.33,1,0,0,8.0,0.0,caught,LRPL Taylor
3471,2011,229,2,Royal Challengers Bangalore,V Kohli,39,34.0,114.71,1,0,0,3.0,1.0,0,0
3472,2011,230,1,Chennai Super Kings,M Vijay,35,33.0,106.06,1,0,0,2.0,2.0,caught,Y Venugopal Rao
3473,2011,230,1,Chennai Super Kings,MEK Hussey,5,4.0,125.0,0,0,0,1.0,0.0,lbw,0
3474,2011,230,1,Chennai Super Kings,MS Dhoni,63,31.0,203.23,1,1,0,5.0,4.0,0,0
3475,2011,230,1,Chennai Super Kings,S Badrinath,55,43.0,127.91,1,1,0,6.0,1.0,run out,Y Nagar
3476,2011,230,1,Chennai Super Kings,SK Raina,14,10.0,140.0,0,0,0,1.0,1.0,caught,IK Pathan
3477,2011,230,2,Delhi Daredevils,AB McDonald,8,7.0,114.29,0,0,0,0.0,0.0,caught,WP Saha
3478,2011,230,2,Delhi Daredevils,CA Ingram,7,12.0,58.33,0,0,0,1.0,0.0,caught,DJ Bravo
3479,2011,230,2,Delhi Daredevils,DA Warner,21,25.0,84.0,0,0,0,2.0,0.0,caught,M Vijay
3480,2011,230,2,Delhi Daredevils,IK Pathan,44,34.0,129.41,1,0,0,3.0,2.0,0,0
3481,2011,230,2,Delhi Daredevils,JR Hopes,8,6.0,133.33,0,0,0,0.0,0.0,caught,MEK Hussey
3482,2011,230,2,Delhi Daredevils,NV Ojha,25,14.0,178.57,0,0,0,3.0,2.0,caught,SB Jakati
3483,2011,230,2,Delhi Daredevils,Y Nagar,1,2.0,50.0,0,0,0,0.0,0.0,0,0
3484,2011,230,2,Delhi Daredevils,Y Venugopal Rao,30,20.0,150.0,1,0,0,2.0,2.0,bowled,0
3485,2011,231,1,Kochi Tuskers Kerala,BB McCullum,32,27.0,118.52,1,0,0,2.0,2.0,lbw,0
3486,2011,231,1,Kochi Tuskers Kerala,BJ Hodge,4,6.0,66.67,0,0,0,0.0,0.0,caught,SE Marsh
3487,2011,231,1,Kochi Tuskers Kerala,DPMD Jayawardene,76,52.0,146.15,1,1,0,8.0,2.0,run out,DJ Hussey
3488,2011,231,1,Kochi Tuskers Kerala,OA Shah,23,12.0,191.67,0,0,0,1.0,2.0,run out,DJ Hussey
3489,2011,231,1,Kochi Tuskers Kerala,PA Patel,0,1.0,0.0,0,0,0,0.0,0.0,caught,KD Karthik
3490,2011,231,1,Kochi Tuskers Kerala,R Vinay Kumar,1,1.0,100.0,0,0,0,0.0,0.0,0,0
3491,2011,231,1,Kochi Tuskers Kerala,RA Jadeja,17,18.0,94.44,0,0,0,1.0,1.0,lbw,0
3492,2011,231,1,Kochi Tuskers Kerala,RV Gomez,2,3.0,66.67,0,0,0,0.0,0.0,lbw,0
3493,2011,231,2,Kings XI Punjab,AC Gilchrist,9,15.0,60.0,0,0,0,1.0,0.0,caught,PA Patel
3494,2011,231,2,Kings XI Punjab,DJ Hussey,21,15.0,140.0,0,0,0,2.0,1.0,0,0
3495,2011,231,2,Kings XI Punjab,KD Karthik,69,33.0,209.09,1,1,0,7.0,5.0,caught,DPMD Jayawardene
3496,2011,231,2,Kings XI Punjab,Mandeep Singh,15,10.0,150.0,0,0,0,1.0,0.0,0,0
3497,2011,231,2,Kings XI Punjab,PC Valthaty,17,10.0,170.0,0,0,0,1.0,2.0,bowled,0
3498,2011,231,2,Kings XI Punjab,SE Marsh,42,30.0,140.0,1,0,0,5.0,2.0,caught and bowled,0
3499,2011,232,1,Kolkata Knight Riders,EJG Morgan,2,5.0,40.0,0,0,0,0.0,0.0,caught,LA Pomersbach
3500,2011,232,1,Kolkata Knight Riders,G Gambhir,7,9.0,77.78,0,0,0,1.0,0.0,caught,AB de Villiers
3501,2011,232,1,Kolkata Knight Riders,JH Kallis,17,14.0,121.43,0,0,0,3.0,0.0,caught,KB Arun Karthik
3502,2011,232,1,Kolkata Knight Riders,MK Tiwary,19,24.0,79.17,0,0,0,1.0,0.0,0,0
3503,2011,232,1,Kolkata Knight Riders,MV Boucher,1,2.0,50.0,0,0,0,0.0,0.0,0,0
3504,2011,232,1,Kolkata Knight Riders,YK Pathan,36,24.0,150.0,1,0,0,2.0,3.0,caught,A Mithun
3505,2011,232,2,Royal Challengers Bangalore,AB de Villiers,13,13.0,100.0,0,0,0,2.0,0.0,0,0
3506,2011,232,2,Royal Challengers Bangalore,CH Gayle,38,12.0,316.67,1,0,0,6.0,2.0,caught,JH Kallis
3507,2011,232,2,Royal Challengers Bangalore,KB Arun Karthik,1,2.0,50.0,0,0,0,0.0,0.0,caught,JD Unadkat
3508,2011,232,2,Royal Challengers Bangalore,LA Pomersbach,16,14.0,114.29,0,0,0,2.0,0.0,caught,JD Unadkat
3509,2011,232,2,Royal Challengers Bangalore,M Kaif,15,13.0,115.38,0,0,0,1.0,0.0,caught,R Bhatia
3510,2011,232,2,Royal Challengers Bangalore,SS Tiwary,1,5.0,20.0,0,0,0,0.0,0.0,run out,G Gambhir
3511,2011,232,2,Royal Challengers Bangalore,V Kohli,15,15.0,100.0,0,0,0,2.0,0.0,caught,MV Boucher
3512,2011,233,1,Deccan Chargers,A Mishra,18,6.0,300.0,0,0,0,4.0,0.0,0,0
3513,2011,233,1,Deccan Chargers,B Chipli,10,11.0,90.91,0,0,0,1.0,0.0,caught,TL Suman
3514,2011,233,1,Deccan Chargers,DT Christian,18,23.0,78.26,0,0,0,0.0,0.0,bowled,0
3515,2011,233,1,Deccan Chargers,JP Duminy,8,10.0,80.0,0,0,0,1.0,0.0,stumped,AT Rayudu
3516,2011,233,1,Deccan Chargers,KC Sangakkara,27,28.0,96.43,0,0,0,1.0,1.0,caught,KA Pollard
3517,2011,233,1,Deccan Chargers,MJ Lumb,0,2.0,0.0,0,0,0,0.0,0.0,bowled,0
3518,2011,233,1,Deccan Chargers,S Dhawan,27,18.0,150.0,0,0,0,2.0,1.0,0,0
3519,2011,233,1,Deccan Chargers,S Sohal,20,22.0,90.91,0,0,0,0.0,2.0,caught,A Symonds
3520,2011,233,2,Mumbai Indians,A Symonds,8,19.0,42.11,0,0,0,0.0,0.0,caught,I Sharma
3521,2011,233,2,Mumbai Indians,AC Blizzard,1,7.0,14.29,0,0,0,0.0,0.0,bowled,0
3522,2011,233,2,Mumbai Indians,AT Rayudu,2,8.0,25.0,0,0,0,0.0,0.0,bowled,0
3523,2011,233,2,Mumbai Indians,Harbhajan Singh,17,12.0,141.67,0,0,0,1.0,1.0,0,0
3524,2011,233,2,Mumbai Indians,KA Pollard,24,13.0,184.62,0,0,0,3.0,1.0,caught,MJ Lumb
3525,2011,233,2,Mumbai Indians,RG Sharma,4,6.0,66.67,0,0,0,1.0,0.0,caught,KC Sangakkara
3526,2011,233,2,Mumbai Indians,SR Tendulkar,37,42.0,88.1,1,0,0,3.0,0.0,lbw,0
3527,2011,233,2,Mumbai Indians,TL Suman,14,13.0,107.69,0,0,0,0.0,2.0,caught,S Dhawan
3528,2011,234,1,Kings XI Punjab,AC Gilchrist,9,9.0,100.0,0,0,0,2.0,0.0,caught,DA Warner
3529,2011,234,1,Kings XI Punjab,DJ Hussey,3,4.0,75.0,0,0,0,0.0,0.0,caught,JR Hopes
3530,2011,234,1,Kings XI Punjab,KD Karthik,27,19.0,142.11,0,0,0,4.0,0.0,caught,JR Hopes
3531,2011,234,1,Kings XI Punjab,Mandeep Singh,11,7.0,157.14,0,0,0,2.0,0.0,bowled,0
3532,2011,234,1,Kings XI Punjab,PC Valthaty,62,50.0,124.0,1,1,0,7.0,3.0,bowled,0
3533,2011,234,1,Kings XI Punjab,PP Chawla,1,1.0,100.0,0,0,0,0.0,0.0,0,0
3534,2011,234,1,Kings XI Punjab,RJ Harris,2,2.0,100.0,0,0,0,0.0,0.0,0,0
3535,2011,234,1,Kings XI Punjab,SE Marsh,46,28.0,164.29,1,0,0,5.0,3.0,caught,M Morkel
3536,2011,234,2,Delhi Daredevils,DA Warner,29,29.0,100.0,0,0,0,4.0,1.0,caught,AC Gilchrist
3537,2011,234,2,Delhi Daredevils,IK Pathan,3,7.0,42.86,0,0,0,0.0,0.0,caught,Mandeep Singh
3538,2011,234,2,Delhi Daredevils,JR Hopes,7,7.0,100.0,0,0,0,1.0,0.0,caught,AC Gilchrist
3539,2011,234,2,Delhi Daredevils,M Morkel,16,6.0,266.67,0,0,0,1.0,1.0,0,0
3540,2011,234,2,Delhi Daredevils,NV Ojha,28,28.0,100.0,0,0,0,2.0,2.0,caught,AC Gilchrist
3541,2011,234,2,Delhi Daredevils,S Sriram,4,7.0,57.14,0,0,0,0.0,0.0,caught,KD Karthik
3542,2011,234,2,Delhi Daredevils,TR Birt,16,11.0,145.45,0,0,0,2.0,1.0,caught,RJ Harris
3543,2011,234,2,Delhi Daredevils,VR Aaron,0,5.0,0.0,0,0,0,0.0,0.0,0,0
3544,2011,234,2,Delhi Daredevils,Y Nagar,10,7.0,142.86,0,0,0,2.0,0.0,lbw,0
3545,2011,234,2,Delhi Daredevils,Y Venugopal Rao,16,13.0,123.08,0,0,0,1.0,1.0,caught,RJ Harris
3546,2011,235,1,Rajasthan Royals,AA Chavan,1,3.0,33.33,0,0,0,0.0,0.0,run out,RA Jadeja
3547,2011,235,1,Rajasthan Royals,AL Menaria,31,28.0,110.71,1,0,0,3.0,1.0,caught,OA Shah
3548,2011,235,1,Rajasthan Royals,AM Rahane,8,9.0,88.89,0,0,0,1.0,0.0,lbw,0
3549,2011,235,1,Rajasthan Royals,FY Fazal,16,15.0,106.67,0,0,0,3.0,0.0,lbw,0
3550,2011,235,1,Rajasthan Royals,JDP Oram,0,3.0,0.0,0,0,0,0.0,0.0,bowled,0
3551,2011,235,1,Rajasthan Royals,ND Doshi,0,13.0,0.0,0,0,0,0.0,0.0,caught,DPMD Jayawardene
3552,2011,235,1,Rajasthan Royals,PR Shah,5,5.0,100.0,0,0,0,1.0,0.0,caught,Y Gnaneswara Rao
3553,2011,235,1,Rajasthan Royals,R Dravid,1,4.0,25.0,0,0,0,0.0,0.0,caught,OA Shah
3554,2011,235,1,Rajasthan Royals,SK Warne,2,9.0,22.22,0,0,0,0.0,0.0,bowled,0
3555,2011,235,1,Rajasthan Royals,SR Watson,20,13.0,153.85,0,0,0,0.0,3.0,bowled,0
3556,2011,235,1,Rajasthan Royals,SW Tait,10,9.0,111.11,0,0,0,1.0,0.0,0,0
3557,2011,235,2,Kochi Tuskers Kerala,BB McCullum,29,12.0,241.67,0,0,0,1.0,4.0,bowled,0
3558,2011,235,2,Kochi Tuskers Kerala,BJ Hodge,33,17.0,194.12,1,0,0,5.0,2.0,0,0
3559,2011,235,2,Kochi Tuskers Kerala,DPMD Jayawardene,6,3.0,200.0,0,0,0,1.0,0.0,caught,AA Chavan
3560,2011,235,2,Kochi Tuskers Kerala,PA Patel,21,14.0,150.0,0,0,0,2.0,1.0,0,0
3561,2011,236,1,Pune Warriors,B Kumar,1,1.0,100.0,0,0,0,0.0,0.0,0,0
3562,2011,236,1,Pune Warriors,CJ Ferguson,11,13.0,84.62,0,0,0,1.0,0.0,caught and bowled,0
3563,2011,236,1,Pune Warriors,JD Ryder,18,14.0,128.57,0,0,0,1.0,1.0,caught,DB Ravi Teja
3564,2011,236,1,Pune Warriors,M Manhas,0,1.0,0.0,0,0,0,0.0,0.0,bowled,0
3565,2011,236,1,Pune Warriors,MK Pandey,23,20.0,115.0,0,0,0,3.0,1.0,bowled,0
3566,2011,236,1,Pune Warriors,MR Marsh,37,28.0,132.14,1,0,0,1.0,3.0,bowled,0
3567,2011,236,1,Pune Warriors,RV Uthappa,4,5.0,80.0,0,0,0,1.0,0.0,caught and bowled,0
3568,2011,236,1,Pune Warriors,SC Ganguly,0,5.0,0.0,0,0,0,0.0,0.0,caught,PP Ojha
3569,2011,236,1,Pune Warriors,WD Parnell,16,16.0,100.0,0,0,0,0.0,1.0,run out,DT Christian
3570,2011,236,1,Pune Warriors,Yuvraj Singh,23,17.0,135.29,0,0,0,3.0,1.0,caught,KC Sangakkara
3571,2011,236,2,Deccan Chargers,B Chipli,5,4.0,125.0,0,0,0,1.0,0.0,0,0
3572,2011,236,2,Deccan Chargers,DT Christian,14,12.0,116.67,0,0,0,1.0,0.0,0,0
3573,2011,236,2,Deccan Chargers,JP Duminy,23,26.0,88.46,0,0,0,0.0,1.0,bowled,0
3574,2011,236,2,Deccan Chargers,KC Sangakkara,25,21.0,119.05,0,0,0,2.0,1.0,caught,RV Uthappa
3575,2011,236,2,Deccan Chargers,S Dhawan,28,25.0,112.0,0,0,0,4.0,0.0,stumped,RV Uthappa
3576,2011,236,2,Deccan Chargers,S Sohal,34,28.0,121.43,1,0,0,2.0,2.0,lbw,0
3577,2011,237,1,Kings XI Punjab,AC Gilchrist,106,55.0,192.73,1,1,1,8.0,9.0,caught,CH Gayle
3578,2011,237,1,Kings XI Punjab,DJ Hussey,0,1.0,0.0,0,0,0,0.0,0.0,0,0
3579,2011,237,1,Kings XI Punjab,PC Valthaty,20,17.0,117.65,0,0,0,2.0,1.0,caught,SS Tiwary
3580,2011,237,1,Kings XI Punjab,SE Marsh,79,49.0,161.22,1,1,0,7.0,5.0,0,0
3581,2011,237,2,Royal Challengers Bangalore,A Mithun,10,7.0,142.86,0,0,0,0.0,1.0,caught,DJ Hussey
3582,2011,237,2,Royal Challengers Bangalore,AB de Villiers,34,27.0,125.93,1,0,0,3.0,1.0,caught,AC Gilchrist
3583,2011,237,2,Royal Challengers Bangalore,AUK Pathan,7,4.0,175.0,0,0,0,0.0,1.0,caught,DJ Hussey
3584,2011,237,2,Royal Challengers Bangalore,CH Gayle,0,7.0,0.0,0,0,0,0.0,0.0,caught,AC Gilchrist
3585,2011,237,2,Royal Challengers Bangalore,CK Langeveldt,8,8.0,100.0,0,0,0,0.0,1.0,bowled,0
3586,2011,237,2,Royal Challengers Bangalore,JJ van der Wath,4,5.0,80.0,0,0,0,0.0,0.0,lbw,0
3587,2011,237,2,Royal Challengers Bangalore,KB Arun Karthik,6,6.0,100.0,0,0,0,1.0,0.0,bowled,0
3588,2011,237,2,Royal Challengers Bangalore,M Kaif,15,11.0,136.36,0,0,0,3.0,0.0,stumped,AC Gilchrist
3589,2011,237,2,Royal Challengers Bangalore,S Aravind,11,5.0,220.0,0,0,0,2.0,0.0,0,0
3590,2011,237,2,Royal Challengers Bangalore,SS Tiwary,6,11.0,54.55,0,0,0,1.0,0.0,caught,DJ Hussey
3591,2011,237,2,Royal Challengers Bangalore,V Kohli,11,11.0,100.0,0,0,0,2.0,0.0,caught,KD Karthik
3592,2011,238,1,Chennai Super Kings,JA Morkel,13,10.0,130.0,0,0,0,2.0,0.0,0,0
3593,2011,238,1,Chennai Super Kings,M Vijay,16,11.0,145.45,0,0,0,3.0,0.0,bowled,0
3594,2011,238,1,Chennai Super Kings,MEK Hussey,32,37.0,86.49,1,0,0,2.0,0.0,caught,Y Gnaneswara Rao
3595,2011,238,1,Chennai Super Kings,MS Dhoni,9,6.0,150.0,0,0,0,1.0,0.0,caught,PA Patel
3596,2011,238,1,Chennai Super Kings,S Badrinath,13,10.0,130.0,0,0,0,0.0,1.0,caught,RP Singh
3597,2011,238,1,Chennai Super Kings,SK Raina,19,13.0,146.15,0,0,0,1.0,2.0,caught,RP Singh
3598,2011,238,1,Chennai Super Kings,WP Saha,46,33.0,139.39,1,0,0,1.0,3.0,0,0
3599,2011,238,2,Kochi Tuskers Kerala,BB McCullum,33,37.0,89.19,1,0,0,3.0,0.0,bowled,0
3600,2011,238,2,Kochi Tuskers Kerala,BJ Hodge,51,42.0,121.43,1,1,0,3.0,2.0,0,0
3601,2011,238,2,Kochi Tuskers Kerala,KM Jadhav,1,1.0,100.0,0,0,0,0.0,0.0,0,0
3602,2011,238,2,Kochi Tuskers Kerala,OA Shah,3,3.0,100.0,0,0,0,0.0,0.0,run out,MS Dhoni
3603,2011,238,2,Kochi Tuskers Kerala,PA Patel,6,7.0,85.71,0,0,0,0.0,0.0,caught,JA Morkel
3604,2011,238,2,Kochi Tuskers Kerala,RA Jadeja,19,13.0,146.15,0,0,0,1.0,1.0,caught,SK Raina
3605,2011,238,2,Kochi Tuskers Kerala,Y Gnaneswara Rao,19,17.0,111.76,0,0,0,3.0,0.0,caught and bowled,0
3606,2011,239,1,Pune Warriors,CJ Ferguson,16,19.0,84.21,0,0,0,2.0,0.0,stumped,SP Goswami
3607,2011,239,1,Pune Warriors,JD Ryder,1,6.0,16.67,0,0,0,0.0,0.0,caught,MK Tiwary
3608,2011,239,1,Pune Warriors,MK Pandey,16,12.0,133.33,0,0,0,3.0,0.0,lbw,0
3609,2011,239,1,Pune Warriors,RV Uthappa,12,19.0,63.16,0,0,0,1.0,0.0,caught,B Lee
3610,2011,239,1,Pune Warriors,S Rana,18,16.0,112.5,0,0,0,2.0,0.0,bowled,0
3611,2011,239,1,Pune Warriors,SC Ganguly,18,22.0,81.82,0,0,0,0.0,1.0,caught,YK Pathan
3612,2011,239,1,Pune Warriors,WD Parnell,1,1.0,100.0,0,0,0,0.0,0.0,0,0
3613,2011,239,1,Pune Warriors,Yuvraj Singh,24,26.0,92.31,0,0,0,2.0,0.0,caught,SP Goswami
3614,2011,239,2,Kolkata Knight Riders,G Gambhir,54,46.0,117.39,1,1,0,7.0,0.0,0,0
3615,2011,239,2,Kolkata Knight Riders,MK Tiwary,24,24.0,100.0,0,0,0,1.0,1.0,bowled,0
3616,2011,239,2,Kolkata Knight Riders,R Bhatia,1,3.0,33.33,0,0,0,0.0,0.0,0,0
3617,2011,239,2,Kolkata Knight Riders,SP Goswami,6,3.0,200.0,0,0,0,1.0,0.0,caught,RV Uthappa
3618,2011,239,2,Kolkata Knight Riders,YK Pathan,29,25.0,116.0,0,0,0,3.0,1.0,caught,SC Ganguly
3619,2011,240,1,Mumbai Indians,AT Rayudu,2,8.0,25.0,0,0,0,0.0,0.0,caught,LRPL Taylor
3620,2011,240,1,Mumbai Indians,Harbhajan Singh,1,1.0,100.0,0,0,0,0.0,0.0,0,0
3621,2011,240,1,Mumbai Indians,JEC Franklin,11,5.0,220.0,0,0,0,2.0,0.0,0,0
3622,2011,240,1,Mumbai Indians,KA Pollard,20,18.0,111.11,0,0,0,2.0,0.0,bowled,0
3623,2011,240,1,Mumbai Indians,RG Sharma,58,47.0,123.4,1,1,0,5.0,1.0,stumped,PR Shah
3624,2011,240,1,Mumbai Indians,SR Tendulkar,31,35.0,88.57,1,0,0,3.0,0.0,caught,SR Watson
3625,2011,240,1,Mumbai Indians,TL Suman,5,6.0,83.33,0,0,0,1.0,0.0,caught,AL Menaria
3626,2011,240,2,Rajasthan Royals,R Dravid,43,32.0,134.38,1,0,0,6.0,0.0,0,0
3627,2011,240,2,Rajasthan Royals,SR Watson,89,47.0,189.36,1,1,0,9.0,6.0,0,0
3628,2011,241,1,Deccan Chargers,CL White,15,12.0,125.0,0,0,0,0.0,0.0,0,0
3629,2011,241,1,Deccan Chargers,DB Ravi Teja,60,41.0,146.34,1,1,0,5.0,2.0,caught,AM Nayar
3630,2011,241,1,Deccan Chargers,JP Duminy,12,10.0,120.0,0,0,0,0.0,1.0,caught,SE Marsh
3631,2011,241,1,Deccan Chargers,S Dhawan,95,57.0,166.67,1,1,0,14.0,1.0,0,0
3632,2011,241,2,Kings XI Punjab,AC Gilchrist,51,37.0,137.84,1,1,0,6.0,2.0,caught,CL White
3633,2011,241,2,Kings XI Punjab,AM Nayar,3,7.0,42.86,0,0,0,0.0,0.0,caught,DT Christian
3634,2011,241,2,Kings XI Punjab,BA Bhatt,0,5.0,0.0,0,0,0,0.0,0.0,run out,Anand Rajan
